DataFrameID,key,refID,title,authors,year,month,day,doi,pubmed_id,amorphousSiC,otherSiC,crystalline_other_unspecified,crystalline_3C-SiC,crystalline_4H-SiC,crystalline_6H-SiC,NeuralEng,InVivo,MaterialProperties,FabricationMethods,Benchtop,pub_decade,SubjectsCount,Species,Strain,Sex,Implant_Location,Implant_Devices_per_Animal,Implant_Speed_mm/s,Implant_Depth_mm,Insertion_Aid,Max_Insertion_Force_mN,Implant_Duration_days,Implant_Duration_wks,DeviceID,Device_Substrate,Number_Shanks,Number_Channels,SiC_film_thickness_nm,Echem_Configuration,Reference_Electrode,Refernece_Location,Counter_Electrode,Counter_Location,ElectrodeSite_Material,Electrode_Diameter_um,Electrode_Length_um,Electrode_Width_um,Electrode_Area_um2,Device_ShankDiameter_um,Device_Shank_Pitch_um,Device_ShankLength_mm,Device_ShankWidth_um,Device_ShankThickness_um,Device_Xsection_Area_um2,Insertion_Tissue_DimpleDepth_avg_um,Insertion_Tissue_DimpleDepth_std_um,InsertionForce_max(Fm)_mN,PenetrationForce(Fp)_mN,InsertionForce_steadystate(Fs)_mN,InsertionForce_RelaxationRate_uN/s,Stim-Record_Electrode_Distance_mm,Stimulation_Location,Stimulation_Configuration,Stimulation_Total_Time_hr,Stimulation_Sessions_per_day,Stimulation_Session_Duration_min,Stimulation_Duration_s,Stimulation_Pulses,Stimulation_Qph_nC/ph,Stimulation_Current_uA,Stimulation_Pulse_Width_us,Stimulation_IPdelay_us,Stimulation_Rate_pps,CMAP_Recording_Location,CMAP_mV,VT_Qinj_mc/cm^2,VT_Vdrive_V,VT_Emc_V,Impedance_Method,EIS_low_limit_Hz,EIS_high_limit_Hz,Impedance_1Hz_Mohm,Impedance_5Hz_Mohm,Impedance_10Hz_Mohm,Impedance_50Hz_Mohm,Impedance_100Hz_Mohm,Impedance_1kHz_Mohm,Impedance_10kHz_kohm,Impedance_30kHz_kohm,CV_low_limit_V,CV_high_limit_V,CSCc_0.05V/s,CSCc_50V/s,Encapsulation_Thickness_SiC_um,Encapsulation_Thickness_Control_um,Functional_Channels_count,Functional_Channels_%,Recording_ReferenceElectrode,Recording_ReferenceElectrode_Location,Recording_SamplingRate_kHz,Recording_Active_Electrode_Yield_(AEY)_%,Recording_Signal_to_Noise_Ratio_(SNR),Recording_Peak-to-Peak_Voltage_(Vpp)_uV,RMS_Noise_uV,Units_per_active_channel,LFP_amplitude_mV,LFP_amplitude_pk-to-pk_uV,LFP_bandpower_dB,Power_Spectral_Density_delta_dB,Power_Spectral_Density_theta_dB,Power_Spectral_Density_alpha_dB,Power_Spectral_Density_beta_dB,Power_Spectral_Density_low-gamma_dB,Power_Spectral_Density_high-gamma_dB,Histo_Primary_Antibodies,Histo_Secondary_Antibodies,Histo_Imaging_Method,Histo_Neuron_Density_CrossSection_count/cm^2,Histo_Neuron_Density_Longitudinal_meancounts,Histo_Distance_from_Implant_um,Histo_Depth_um,Intensity_NeuN_Sham,Intensity_NeuN_aSiC,Intensity_GFAP_Sham,Intensity_GFAP_aSiC,Intensity_CD68_Sham,Intensity_CD68_aSiC,Intensity_DAPI_Sham,Intensity_DAPI_aSiC,Delamination_%_Channels,OtherInfo
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,4,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,7,1,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,,,,,,200,2,42,15,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increase,same,,,,,,,,,,,,,,,,,,,Awake Recordings!!!
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,4,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,49,7,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,Au/SIROF,,,,,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decrease,same,,,,,,,,,,,,,,,,,,,Awake Recordings!!!
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,4,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,49,7,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,,,,,,200,2,42,15,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,decrease,same,,,,,,,,,,,,,,,,,,,Awake Recordings!!!
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,7,1,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,Au/SIROF,,,,,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,2,50,-20.7,-50,~,~,,,,,,,,,,,,,,,,,,,,
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,9,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,7,1,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,,,,,,200,2,42,15,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,2,50,-19.9,-50,~,~,,,,,,,,,,,,,,,,,,,,
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,49,7,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,Au/SIROF,,,,,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,2,50,-16.59,-50,,,,,,,,,,,,,,,,,,,,,,
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,9,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,49,7,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,,,,,,200,2,42,15,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,2,50,-35.71,-80,,,,,,,,,,,,,,,,,,,,,,
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,5,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,"Polyimide, a-SiC",4,16,,,,,,,Au/SIROF,,,,,,200,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,2,50,-17.83,,-50,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,,,,,,,,,,,,,,"""A comprehensive analysis of histological response to a-SiC and conventional MEAs is ongoing."""
111,rayyan-66582604,"Jeakle, E 2023",Chronic Stability of Local Field Potentials Using Amorphous Silicon Carbide Microelectrode Arrays Implanted in the Rat Motor Cortex.,"Jeakle, EN and Abbott, JR and Usoro, JO and Wu, Y and Haghighi, P and Radhakrishna, R and Sturgill, BS and Nakajima, S and Thai, TTD and Pancrazio, JJ and Cogan, SF and Hernandez-Reynoso, AG",2023,3,19,10.3390/mi14030680,36985087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2020,9,Rat,Sprague-Dawley,Female,Motor Cortex,1,0.1,1.5,Actuated Neuroscience NeuralGlider (power not reported),,112,16,Intracortical,Silicon,4,16,,,,,,,Ir/AIROF,,,,,,200,2,42,15,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,,,,,,,,2,50,-46.73,,,,,,,"NeuN, GFAP","AlexaFluor 555, Alexa Fluor 647",Confocal,,,,,,,,,,,,,,"""A comprehensive analysis of histological response to a-SiC and conventional MEAs is ongoing."""
112,rayyan-150234028,"Jeakle, E 2024",Tracking single units across time using 16-channel microelectrode arrays,"Jeakle, E. N. and Abbott, J. R. and Smith, T. J. and Cogan, S. F. and Hernandez-Reynoso, A. G. and Pancrazio, J. J.",2024,7,15,10.1109/EMBC53108.2024.10781643,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2020,7,Rat,Sprague-Dawley,Female,Motor Cortex,1,,,,,16,16,Tracking,"Polyimide, a-SiC",4,16,,,,,,,SIROF,15.96,,,200,,,2,20,8,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Typos in paper, confirmed by Justin Abbott. Devices were the same as used in: https://www.sciencedirect.com/science/article/pii/S0142961224000772 {Abbott 2024} and {Deku 2018a}"
114,rayyan-66582671,"Joshi-Imre, A 2019",Chronic recording and electrochemical performance of amorphous silicon carbide-coated Utah electrode arrays implanted in rat motor cortex.,"Joshi-Imre, A and Black, BJ and Abbott, J and Kanneganti, A and Rihani, R and Chakraborty, B and Danda, VR and Maeng, J and Sharma, R and Rieth, L and Negi, S and Pancrazio, JJ and Cogan, SF",2019,7,10,10.1088/1741-2552/ab1bc8,31013489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2010,8,Rat,Long Evans,Male,Motor Cortex,1,,1,,,7,1,UTAH Array,"Silicon, a-SiC",100,100,,3,Ag/AgCl,Tail,Pt,Tail,Ti/SIROF,,,,16500,100,400,1,,,7854,,,,,,,,,,,,,,,4,20,200,100,50,,,,1.42,,Potentiostatic EIS,,,,,,,,0.003015,,,,,22.91,0.73,,,,,,,,94.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"VT current = 0.5uA steps up to 20uA; ""The overall average GSA of the implanted electrodes was found to be 16500 ± 5200 μm^2 that includes a 4900 ± 2000 μm^2 tip area and an 11700 ± 6300 μm^2 SIROF band."""
114,rayyan-66582671,"Joshi-Imre, A 2019",Chronic recording and electrochemical performance of amorphous silicon carbide-coated Utah electrode arrays implanted in rat motor cortex.,"Joshi-Imre, A and Black, BJ and Abbott, J and Kanneganti, A and Rihani, R and Chakraborty, B and Danda, VR and Maeng, J and Sharma, R and Rieth, L and Negi, S and Pancrazio, JJ and Cogan, SF",2019,7,10,10.1088/1741-2552/ab1bc8,31013489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2010,8,Rat,Long Evans,Male,Motor Cortex,1,,1,,,210,30,UTAH Array,"Silicon, a-SiC",100,100,,3,Ag/AgCl,Tail,Pt,Tail,Ti/SIROF,,,,16500,100,400,1,,,7854,,,,,,,,,,,,,,,4,20,200,100,50,,,,0.94,,Potentiostatic EIS,,,,,,,,0.2308,,,,,31.18,1.03,,,,,,,,16.4,8.7,,,,,,,,,,,,,"GFAP, CD68, NeuN",,"Confocal, SEM",,,,,,,,,,,,,,"VT current = 0.5uA steps up to 20uA; ""The overall average GSA of the implanted electrodes was found to be 16500 ± 5200 μm^2 that includes a 4900 ± 2000 μm^2 tip area and an 11700 ± 6300 μm^2 SIROF band."""
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,3,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,28,4,NeuroNexus,"Silicon, a-SiC",1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,30,,,0.63,,0.92,,1.7,,1.06,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,3,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,28,4,NeuroNexus,Silicon,1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,30,,0.66,,1.05,,1.2,,1.02,,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,3,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,28,4,NeuroNexus,"Silicon, a-SiC",1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,100,,,0.68,,0.92,,1.25,,1.12,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,3,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,28,4,NeuroNexus,Silicon,1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,100,,0.8,,0.98,,0.95,,1.04,,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,5,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,56,8,NeuroNexus,"Silicon, a-SiC",1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,30,,,0.92,,1.3,,1.55,,1.08,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,5,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,56,8,NeuroNexus,Silicon,1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,30,,0.8,,1.45,,1.55,,1.12,,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,5,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,56,8,NeuroNexus,"Silicon, a-SiC",1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,100,,,0.92,,1.2,,1.1,,1.02,,"Shank width = 200um at base, 125um at tip"
122,rayyan-66582698,"Knaack, G 2016",In vivo Characterization of Amorphous Silicon Carbide As a Biomaterial for Chronic Neural Interfaces.,"Knaack, GL and McHail, DG and Borda, G and Koo, B and Peixoto, N and Cogan, SF and Dumas, TC and Pancrazio, JJ",2016,6,27,10.3389/fnins.2016.00301,27445672,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2010,5,Rat,Long-Evans,Female,Motor Cortex,1,2,,Kopf Micropositioner,,56,8,NeuroNexus,Silicon,1,,,,,,,,,,,,,,,5,200,15,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NeuN, CD68, GFAP, DAPI","DAPI, goat anti-chicken 647, goat anti-mouse 546, goat anti-rabbit 488",Confocal,,,100,,0.98,,1.1,,1.1,,0.97,,,"Shank width = 200um at base, 125um at tip"
126,rayyan-66582699,"Lei, X 2016",SiC protective coating for photovoltaic retinal prosthesis.,"Lei, X and Kane, S and Cogan, S and Lorach, H and Galambos, L and Huie, P and Mathieson, K and Kamins, T and Harris, J and Palanker, D",2016,6,21,10.1088/1741-2560/13/4/046016,27323882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2010,3,Rat,Sprague-Dawley,Not Reported,Sub-Retinal,1,,,,,112,16,Type I,Silicon,0,142,0,,,,,,,,,70,,1000,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""The implants are 1mm in diameter and 30 μm thick."" Qualitative reporting of SiC defects and implant degradation over time with vs. without aSiC."
126,rayyan-66582699,"Lei, X 2016",SiC protective coating for photovoltaic retinal prosthesis.,"Lei, X and Kane, S and Cogan, S and Lorach, H and Galambos, L and Huie, P and Mathieson, K and Kamins, T and Harris, J and Palanker, D",2016,6,21,10.1088/1741-2560/13/4/046016,27323882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2010,3,Rat,Sprague-Dawley,Not Reported,Sub-Retinal,1,,,,,112,16,Type I,"Silicon, a-SiC",0,142,240,,,,,,,,,70,,1000,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""The implants are 1mm in diameter and 30 μm thick."" Qualitative reporting of SiC defects and implant degradation over time with vs. without aSiC."
126,rayyan-66582699,"Lei, X 2016",SiC protective coating for photovoltaic retinal prosthesis.,"Lei, X and Kane, S and Cogan, S and Lorach, H and Galambos, L and Huie, P and Mathieson, K and Kamins, T and Harris, J and Palanker, D",2016,6,21,10.1088/1741-2560/13/4/046016,27323882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2010,1,Rat,Sprague-Dawley,Not Reported,Sub-Retinal,1,,,,,336,48,Type I,Silicon,0,142,0,,,,,,,,,70,,1000,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""The implants are 1mm in diameter and 30 μm thick."" Qualitative reporting of SiC defects and implant degradation over time with vs. without aSiC."
126,rayyan-66582699,"Lei, X 2016",SiC protective coating for photovoltaic retinal prosthesis.,"Lei, X and Kane, S and Cogan, S and Lorach, H and Galambos, L and Huie, P and Mathieson, K and Kamins, T and Harris, J and Palanker, D",2016,6,21,10.1088/1741-2560/13/4/046016,27323882,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2010,1,Rat,Sprague-Dawley,Not Reported,Sub-Retinal,1,,,,,336,48,Type I,"Silicon, a-SiC",0,142,240,,,,,,,,,70,,1000,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""The implants are 1mm in diameter and 30 μm thick."" Qualitative reporting of SiC defects and implant degradation over time with vs. without aSiC."
129,rayyan-66582643,"Lin, C 2020",Bio-Compatibility and Bio-Insulation of Implantable Electrode Prosthesis Ameliorated by A-174 Silane Primed Parylene-C Deposited Embedment.,"Lin, CY and Lou, WS and Chen, JC and Weng, KY and Shih, MC and Hung, YW and Chen, ZY and Wang, MC",2020,11,30,10.3390/mi11121064,33266050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2020,3,Rabbit,Not Reported,Not Reported,Subcutaneous,,,,,,84,12,Interdigitated Electrodes Chip,Silicon,0,,,,,,,,Platinum,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100nm Pt on 10nm Ti; Fully encapsulated interdigitated electrode
